accession,name,std_hccf_feed,std_hccf_large,std_hccf_small,std_hccf_mab,std_hccf_lmw1,std_hccf_lmw2,native_hccf_feed,native_hccf_large,native_hccf_small,native_hccf_mab,native_hccf_lmw1,std_pafvin_feed,std_pafvin_large,std_pafvin_small,std_pafvin_mab,native_pafvin_feed,native_pafvin_large,native_pafvin_small,native_pafvin_mab,pI_mean,mass_mean,cysteine_cont_percent_mean,cysteine_num_mean,net_charge_mean,net_charge_neg_mean,net_charge_pos_mean,charge_dens_C_m2_mean,charge_dens_neg_C_m2_mean,charge_dens_pos_C_m2_mean,desc_lower,desc_lower_2
XP_027257251.1,ATP-dependent RNA helicase DHX29 isoform X3 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,9.063716816412366,154864.56800000038,1.3888888888888888,19.0,15.467554134164267,-183.91623231344073,199.38378644760502,0.01563029305029836,-0.18585127181914035,0.20148156486943872,atp-dependent rna helicase dhx29 isoform x3,atp dependent rna helicase dhx29 isoform x3
XP_027268723.1,"dynamin-like 120 kDa protein, mitochondrial isoform X8 [Cricetulus griseus]",False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,7.7369711729848945,111388.98200000066,1.0416666666666665,10.0,6.460779503190187,-145.93212101662166,152.39290051981186,0.008132741138106357,-0.18369736397550254,0.1918301051136089,"dynamin-like 120 kda protein, mitochondrial isoform x8",dynamin like 120 kda protein mitochondrial isoform x8
XP_027272095.1,sec1 family domain-containing protein 1 isoform X1 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,6.333208659549774,72268.99650000023,0.9389671361502347,6.0,-4.287062105947123,-83.97648414972296,79.68942204377583,-0.007200654034280558,-0.141048950174658,0.1338482961403774,sec1 family domain-containing protein 1 isoform x1,sec1 family domain containing protein 1 isoform x1
XP_027260253.1,SEC23-interacting protein isoform X2 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,5.3361465756102895,110942.79660000085,1.105527638190955,11.0,-20.59846607441984,-124.95118798121887,104.35272190679903,-0.025998542035219167,-0.15770828280822785,0.13170974077300868,sec23-interacting protein isoform x2,sec23 interacting protein isoform x2
XP_027270859.1,WD repeat-containing protein 61 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,5.001142779070467,33576.150800000025,0.9836065573770493,3.0,-11.511511311617364,-38.99355756674562,27.482046255128264,-0.0322323467381571,-0.10918235095484147,0.07695000421668438,wd repeat-containing protein 61,wd repeat containing protein 61
XP_027259782.1,eukaryotic translation initiation factor 3 subunit L [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,6.3145935562332935,66680.14150000016,0.7092198581560284,4.0,-5.524355757525134,-73.001556491387,67.47720073386186,-0.009790333430921637,-0.12937428550892688,0.1195839520780052,eukaryotic translation initiation factor 3 subunit l,eukaryotic translation initiation factor 3 subunit l
XP_027288563.1,ribosomal protein S6 kinase alpha-3 isoform X4 [Cricetulus griseus],False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,6.925015878014624,83692.89790000048,0.8108108108108109,6.0,-0.8736269358723323,-97.96551576901544,97.0918888331431,-0.0013305988126398704,-0.14920876819319318,0.1478781693805533,ribosomal protein s6 kinase alpha-3 isoform x4,ribosomal protein s6 kinase alpha 3 isoform x4
XP_027271026.1,DNA replication licensing factor MCM7 isoform X2 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,6.146467788605301,81045.65940000032,1.52990264255911,11.0,-6.008219028897645,-100.96234572514395,94.9541266962463,-0.009349163809746758,-0.1571037114760179,0.14775454766627114,dna replication licensing factor mcm7 isoform x2,dna replication licensing factor mcm7 isoform x2
XP_027251757.1,adhesion G protein-coupled receptor L2 isoform X12 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,7.165651313465469,132025.24480000063,2.898550724637681,34.0,1.582563977318852,-113.98535292280506,115.56791690012392,0.001778703151715787,-0.12811242350954938,0.12989112666126518,adhesion g protein-coupled receptor l2 isoform x12,adhesion g protein coupled receptor l2 isoform x12
XP_027255666.1,E3 ubiquitin-protein ligase UBR4 isoform X10 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,5.901544534897288,573092.517800003,2.3543033577769203,122.0,-72.79660909111679,-606.7538019153953,533.9571928242785,-0.030747384399116395,-0.2562769422373349,0.22552955783821846,e3 ubiquitin-protein ligase ubr4 isoform x10,e3 ubiquitin protein ligase ubr4 isoform x10
XP_027254945.1,CTP synthase 1 isoform X1 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,6.60379190257674,66712.69340000021,2.030456852791878,12.0,-3.7084845509627558,-79.97103121437745,76.26254666341468,-0.006570085336225011,-0.14167957080149388,0.13510948546526882,ctp synthase 1 isoform x1,ctp synthase 1 isoform x1
XP_027288948.1,probable ubiquitin carboxyl-terminal hydrolase FAF-X isoform X2 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,5.503207164260291,290115.0290000011,2.3501762632197414,60.0,-52.50809638635899,-335.88736281742956,283.3792664310705,-0.0349161466112758,-0.2233539818071739,0.18843783519589807,probable ubiquitin carboxyl-terminal hydrolase faf-x isoform x2,probable ubiquitin carboxyl terminal hydrolase faf x isoform x2
XP_027250581.1,procollagen galactosyltransferase 1 isoform X2 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,7.340691064332368,70935.42230000027,0.974025974025974,6.0,2.2882746700944576,-81.9764147567534,84.26468942684785,0.003891462954037456,-0.13940991669393732,0.14330137964797476,procollagen galactosyltransferase 1 isoform x2,procollagen galactosyltransferase 1 isoform x2
XP_027287785.1,dedicator of cytokinesis protein 11 isoform X3 [Cricetulus griseus],False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,8.608328389735462,237166.7611000001,2.2254475084663765,46.0,21.62257806186844,-255.91583541418177,277.5384134760502,0.016445677827980086,-0.19464419868239935,0.21108987651037944,dedicator of cytokinesis protein 11 isoform x3,dedicator of cytokinesis protein 11 isoform x3
XP_027249806.1,exosome complex exonuclease RRP44 isoform X2 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,7.308074937091428,108778.08680000082,1.8789144050104383,18.0,4.290263998232332,-135.93971789678525,140.2299818950176,0.0054865994943709825,-0.17384636185203023,0.17933296134640125,exosome complex exonuclease rrp44 isoform x2,exosome complex exonuclease rrp44 isoform x2
XP_027269310.1,eukaryotic translation initiation factor 3 subunit B isoform X2 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,4.42201132586628,91376.22560000041,0.8739076154806492,7.0,-35.20183204811156,-138.9361182277666,103.73428617965504,-0.050565772071515656,-0.1995751833939928,0.14900941132247716,eukaryotic translation initiation factor 3 subunit b isoform x2,eukaryotic translation initiation factor 3 subunit b isoform x2
XP_027267279.1,intercellular adhesion molecule 5 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,6.34860584563111,97307.77420000064,3.2679738562091507,30.0,-4.247788160679478,-94.94549730883621,90.69770914815673,-0.0058511964192647075,-0.1307844772065809,0.12493328078731619,intercellular adhesion molecule 5,intercellular adhesion molecule 5
XP_027269703.1,translation initiation factor eIF-2B subunit alpha isoform X2 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,8.849214200075066,33909.98460000001,1.639344262295082,5.0,3.1354343305461283,-37.98770440366453,41.12313873421065,0.008721533107516733,-0.10566670729072865,0.11438824039824536,translation initiation factor eif-2b subunit alpha isoform x2,translation initiation factor eif 2b subunit alpha isoform x2
XP_027257450.1,transportin-1 isoform X3 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,4.266995805826818,101310.7122000006,2.9213483146067416,26.0,-41.90349357560704,-126.95015130044501,85.04665772483797,-0.05619014762289831,-0.17023276900410428,0.11404262138120597,transportin-1 isoform x3,transportin 1 isoform x3
XP_027267063.1,talin-2 isoform X1 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,5.017709378472152,271907.4483000006,1.5723270440251573,40.0,-44.11297012155273,-319.8409335760243,275.7279634544716,-0.030628971692283034,-0.22207525073781192,0.19144627904552888,talin-2 isoform x1,talin 2 isoform x1
XP_027265971.1,UPF0505 protein C16orf62 homolog isoform X2 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,7.269387635336586,108389.59790000065,2.5052192066805845,24.0,2.9181363354921555,-114.95650869214468,117.87464502763683,0.003740767311251478,-0.14736307714651228,0.15110384445776376,upf0505 protein c16orf62 homolog isoform x2,upf0505 protein c16orf62 homolog isoform x2
XP_027268807.1,insulin-like growth factor 2 mRNA-binding protein 2 isoform X8 [Cricetulus griseus],False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,8.75261219495389,61848.76360000003,0.5405405405405406,3.0,7.084418740123237,-68.96306990469247,76.0474886448157,0.013200703037460085,-0.1285018629979529,0.14170256603541295,insulin-like growth factor 2 mrna-binding protein 2 isoform x8,insulin like growth factor 2 mrna binding protein 2 isoform x8
XP_027243624.1,cullin-4A isoform X2 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,9.184796302597311,87680.2963000004,1.185770750988142,9.0,11.869799612238022,-106.95652062488276,118.82632023712077,0.01752624590746866,-0.15792568898519907,0.1754519348926677,cullin-4a isoform x2,cullin 4a isoform x2
XP_027257078.1,ankycorbin isoform X3 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,5.59839675899459,102798.7076000006,1.0869565217391304,10.0,-18.57228152449357,-153.9135796212267,135.3412980967331,-0.024663441349867185,-0.20439268804588878,0.17972924669602158,ankycorbin isoform x3,ankycorbin isoform x3
NP_001233606.1,coatomer subunit epsilon [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,4.456560440363569,34522.61380000002,1.2987012987012987,4.0,-12.33593709184858,-46.98564447016341,34.64970737831482,-0.03390652005906887,-0.12914460286674015,0.09523808280767124,coatomer subunit epsilon,coatomer subunit epsilon
XP_027285732.1,deoxyribose-phosphate aldolase [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,9.71165481504511,35094.13040000004,2.20125786163522,7.0,7.659645457081886,-33.98875705380338,41.64840251088527,0.020824081929120344,-0.09240436329895288,0.11322844522807322,deoxyribose-phosphate aldolase,deoxyribose phosphate aldolase
XP_027256273.1,dedicator of cytokinesis protein 7 isoform X5 [Cricetulus griseus],False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,7.040996324301876,229427.33739999973,1.5841584158415842,32.0,1.0707906149145927,-250.90837178802184,251.97916240293645,0.0008326349419759217,-0.19510357550309299,0.19593621044506893,dedicator of cytokinesis protein 7 isoform x5,dedicator of cytokinesis protein 7 isoform x5
XP_027244208.1,general vesicular transport factor p115 isoform X8 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,4.4646012174757725,104814.87240000068,1.7075773745997866,16.0,-37.14632104966902,-135.92699623043285,98.78067518076384,-0.04869459082532611,-0.17818479129349873,0.12949020046817264,general vesicular transport factor p115 isoform x8,general vesicular transport factor p115 isoform x8
XP_027253710.1,"3-ketoacyl-CoA thiolase, mitochondrial isoform X2 [Cricetulus griseus]",False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.364669411212025,41917.70140000002,2.0151133501259446,8.0,5.659162389749181,-38.987975253306544,44.64713764305572,0.013666816688847646,-0.09415554355207059,0.10782236024091824,"3-ketoacyl-coa thiolase, mitochondrial isoform x2",3 ketoacyl coa thiolase mitochondrial isoform x2
XP_027258555.1,"asparagine--tRNA ligase, cytoplasmic isoform X1 [Cricetulus griseus]",False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,5.650617403938345,64202.56310000023,3.041144901610018,17.0,-7.538373101986622,-85.9688778617138,78.43050475972717,-0.013701125270659508,-0.1562499426634851,0.14254881739282554,"asparagine--trna ligase, cytoplasmic isoform x1",asparagine  trna ligase cytoplasmic isoform x1
XP_027265840.1,eukaryotic translation initiation factor 3 subunit F isoform X2 [Cricetulus griseus],False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,4.871223444152864,37891.652200000055,0.5524861878453038,2.0,-8.07949290288766,-32.99242611579162,24.912933212903962,-0.02087061572375613,-0.08522468619422924,0.0643540704704731,eukaryotic translation initiation factor 3 subunit f isoform x2,eukaryotic translation initiation factor 3 subunit f isoform x2
XP_027288534.1,CTP synthase 2 isoform X3 [Cricetulus griseus],False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,6.6086658262687585,65580.77410000011,2.218430034129693,13.0,-3.2393904534006,-71.97822518119615,68.73883472779553,-0.005804869468726681,-0.12898235263021235,0.12317748316148561,ctp synthase 2 isoform x3,ctp synthase 2 isoform x3
XP_027270764.1,tyrosine-protein kinase CSK [Cricetulus griseus],False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,7.141227601634972,50743.767500000045,2.2222222222222223,10.0,0.7100990553630869,-58.98223969629777,59.69233875166085,0.0015097695040789988,-0.1254044574530738,0.1269142269571528,tyrosine-protein kinase csk,tyrosine protein kinase csk
